paper towel	cleaning	cleaning	cleaning item	cleaning item	cleaning supply	cleaning supply	cleaning supply	cleaning supply	cleaning supply	cleaning supply	cleaning supply	household item	houseware	paper good	paper product	paper product	paper product	paper product	paper product	paper product
paperclip	education supply	office	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	paper organizer	paperclip	pin	pin	utensil
paperweight	decor	decoration	desk	desk accessory	desk decoration	desk item	desk object	desk supply	odds and ends	office accessory	office equipment	office supply	office supply	office supply	office supply	office supply	office supply	office supply	thing on desk	weight
parachute	air flotation device	airborne recreation	emergency device	fabric	flight safety	floating device	flying apparatus	fun item	life saving device	outdoor recreation	recreation	safety device	safety equipment	safety equipment	safety equipment	safety measure	sport	sports equipment	thing needed to jump out airplane	transportation
parfait	dairy	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	food	food	food	food	food	food	food	food
parking meter	city income device	coin operated device	device	device	fee collection device	machine	metal	meter	money collection device	money collection device	parking	parking enforcement device	parking equipment	parking meter	parking timer	public tool	street	timepiece	transit timer	ways to gauge city parking
parrot	animal	animal	animal	animal	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	color	pet	talking bird	tropical bird
parsley	cooking ingredient	food	food	garden herb	garnish	garnish	herb	herb	herb	herb	herb	herb	herb/garnish	leaf	parsley	plant	plant	plant	plant	vegetable
pasta	flour based food product	food	food	food	food	food	food	food	food	food	food	food	italian	italian	italian food	italian food	italian food	italian food	pasta	taste
pastry	baking	baking	bread	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert food	food	food	food	food	food	food	food item	healthy food
patch	accessory	accessory	accessory	accessory	badge	clothing	clothing	clothing accessory	clothing accessory	clothing accessory	clothing adornment	collectable	collectable	decoration	decoration	decoration	embellishment	embroidered	sewing accessory	symbol
patty	burgers	food	food	food	food	food	food	food	food	food	food	food	meal	meat	meat form	meat shape	meat stuff	pressed meat	pressed meat	serving
payphone	communication	communication	communication device	communication device	communication device	communication method	communication system	communications device	fixture	phone	phone	public convenience	public utility	street phone	telecommunication	telecommunication device	telecommunications equipment	telephone	telephone	vintage relics
pea	food	food	food	green vegetable	green vegetable	legume	plant	plant model	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable
peach	food	food	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	tree
peacock	animal	animal	animal	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	birds of asia	striking bird
peanut	food	food	food	food	food	food	food	food	legume	nut	nut	nut	oil	peanut	plant	protein	root plant	salty snack	snack food	snack food
peanut butter	condiment	food	food	food	food	food	food	food	food	food	food	food	food	food	food	food paste	nut	nut butter	pantry food	sandwich supply
pear	food	food	food	food	food	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	fruit	pear
pearl	precious "gem"	cleaning kit	gem	gem	gemstone	gemstone jewelry	jewel	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry decoration	mineral	pearl	precious stone
pecan	food	food	food	nit	nut	nut	nut	nut	nut	nut	nut	nut	nut	nut	nut	nut	nut	nut	nut	nut
pedal	bicycle	bicycle part	bicycle part	bicycle part	bike accessory	bike accessory	bike accessory	bike part	bike part	bike part	bike part	hardware	kinetic energy generator	lever	mechanical instrument	one of part of bicycle 	part of bicycle	pose feet	simple machine	vehicle part
pedometer	activity tracker	athletic gear	biometric device	counter	electronic device	exercise equipment	exercise equipment	fitness	fitness device	fitness equipment	fitness tool	fitness tracker	gadget	gauge	health & fitness	measuring distance	sporting equipment	tracking device	workout equipment	workout gear
peeler	cooking equipment	kitchen	kitchen equipment	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen utensil	kitchen utensil	kitchen utensil	kitchen utensil	kitchen utensil	kitchen utensil	peeler	utensil
peg	construction	craft tool	fastener	fastener	furniture accessory	furniture part	game	hardware	tool	tool	used with wooden boards	wood	wood	wood	wood	wood	wood fastener	wooden object	woodworking	woodworking tool
pelican	animal	animal	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	sea bird	sea bird	tropical bird	tropical bird
pen	business supply	office utensil	scribe	tool	toy	writing implement	writing implement	writing implement	writing instrument	writing instrument	writing instrument	writing instrument	writing tool	writing tool	writing utensil	writing utensil	writing utensil	writing utensil	writing utensil	writing utensil
pencil	good	office supply	office supply	school item	school supply	school supply	school supply	school supply	scribe	write	writing implement 	writing instrument	writing instrument	writing instrument	writing tool	writing tool	writing utensil	writing utensil	writing utensil	writing utensil
pencil sharpener	blade	device for trimming pencil	item used to make pencil points	office supply	office supply	office supply	office supply	pencil	school supply	school supply	school supply	school supply	school supply	school supply	school supply	school supply	tool	tool	tool	writing tool
pendulum	decor	decorative item	furniture	gravity	home accessory	home decor	instrument	measure of time	n/a	pendulum	physics device	scientific instrument	scientific instrument	time accessory	time keeper	tool	tool	tool	toy	typically seen in clock
penguin	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	animal	bird	bird	bird	bird	flightless bird	flightless bird	mammal	mammal	zoo animal
penholder	antiques	desk accessory	desk accessory	desk supply	novelty	office accessory	office decor	office decor	office desk item	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	stationary	writing	writing implement holder
penlight	assistance	flashlight	flashlight	flashlight	flashlight	flashlight	flashlight	lamp	light	light device	light source	lighting	lighting equipment	multitool	office supply	penlight	stationary	tool	torch	writing appliance
pennant	accessory	announce	art gallery	bedroom decor	college	decor	decoration	decoration	decoration	decoration	fan apparel	flag	flag symbol	flags	memorabilia	name	room decor	sporting apparel	team spirit	wall decoration
pepper	condiment	food seasoning	ingredient	seasoning	seasoning	seasoning	spice	spice	spice	spice	spice	spice	spice	spice	spice	spice	spice	spice	spice	spice
pepper	food	food	produce	seasoning vegetable	spicy food	spicy vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable
pepper mill	condiment dispenser	ingredient	kitchen	kitchen	kitchen accessory	kitchen appliance	kitchen appliance	kitchen equipment	kitchen gadget	kitchen good	kitchen tool	kitchen tool	kitchen tool/spice	kitchen utensil	machine	spice	spice	spice container	spice dispenser	spice grinder
peppermint	candy	candy	candy	candy	candy	candy	candy	candy	candy	candy	candy	candy	chocolate item	dessert	food	food	hard candy	mint candy	peppermint	sweet
pepperoni	cured meat	food	food	food ingredient	italian food	meat	meat	meat	meat	meat	meat	meat ingredient for pizza	meat product	pizza ingredient	salami	sliced meat	smoked meat	snack	snack food	topping
perfume	accessory	beauty	beauty	beauty accessory	beauty product	beauty product	cosmetics	female scented spray	fragrance	fragrant	home fragrance	make up	personal care	personal care supply	scent	scent	scent	smell	women spray	women's fashion
periscope	astronomy	entertainment	instrument	machine	navigational tool	observation device	observation instrument	optical device	optical device	scientific tool	submarine	submarine	submarine part	submarine part	telescope	tool for seeing	underwater viewing device	underwater viewing device	viewer	vision aid device
pesto	condiment	condiment	food	food	food	food	food	food	food	food	italian seasoning paste	sauce	sauce	sauce	sauce	sauce	sauce	spreads	taste	vegetable
pet food	animal	animal food	animal food	canine nutrition	consumable	food	food	food	food	nutrition	nutrition	pet	pet	pet care	pet care	pet good	pet nutrition/sustenance	pet supply	pet supply	pet supply
petal	decoration	floral	flower	flower	flower	flower	flower	flower	flower part	flower part	flower part	part of flower	part of flower	part of flower	part of flower	part of flower	part of flower	plant	plant	plant part
petri dish	lab equipment	lab supply	lab supply	lab tool	laboratory tool	medical	medical instrument	science	science	science	science and lab	science container	science equipment	science lab material	scientific equipment	scientific equipment	scientific tool	tool	tool	vessel
pheasant	animal	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird	bird of prey	flightless bird	game
phone	communication	communication	communication	communication	communication device	communication device	communication device	communication device	communication device	communication equipment	communications device	electronics	electronics	phone	phone	technology	telecommunication	telecommunication	utility	way to communicate
phone booth	building	communication	communication	communication	communication	communication	communication	communication chamber	communication device	communication tool	communications device	kiosk	phone booth	public	public amenity	public communication	public use	room	telecommunication machine	telephone
photo booth	activity	amusement	camera	cleaning kit	entertainment	entertainment	entertainment	entertainment structure	fun activity	fun item	kiosk	photography	photography	photography	photography	picture	picture	room	structure	wedding entertainment
photograph	album	antiques	camera	camera	camera	fun item	hobby	image	image	image	media	media	memorabilia	memory	memory	memory	memory item	personal belonging	personal picture	photography
piano	music	music	music	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument
pickax	axe	gardening tool	hand tool	hand tool	lawn and garden	pickax	sawing	sawing supply	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool
pickle	canned food	condiment	food	food	food	food	food	food	food	food	food	food	food	food	food	food stored in vinegar	preserve	preserved vegetable	vegetable	vegetable
